match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice,from
Cooper et al._1989_1,Cooper et al._1989,BS1WAY,1,1,Cooper et al._1989_23,Cooper et al._1989_24,1.5,3.5,660_661
Cooper et al._1989_2,Cooper et al._1989,BS1WAY,1,1,Cooper et al._1989_25,Cooper et al._1989_26,1.5,3.5,661_662
Cooper et al._1989_3,Cooper et al._1989,BS1WAY,1,1,Cooper et al._1989_27,Cooper et al._1989_28,1.5,3.5,662_663
Cooper et al._1989_4,Cooper et al._1989,BS1WAY,1,1,Cooper et al._1989_29,Cooper et al._1989_30,1.5,3.5,663_664
Cooper et al._1989_5,Cooper et al._1989,BS1WAY,1,1,Cooper et al._1989_31,Cooper et al._1989_32,2.0,3.5,664_665
Cooper et al._1989_6,Cooper et al._1989,BS1WAY,1,10,Cooper et al._1989_23,Cooper et al._1989_28,1.5,3.5,706_707
Cooper et al._1989_7,Cooper et al._1989,BS1WAY,1,10,Cooper et al._1989_24,Cooper et al._1989_26,1.5,3.5,705_706
Cooper et al._1989_8,Cooper et al._1989,BS1WAY,1,10,Cooper et al._1989_25,Cooper et al._1989_30,1.5,3.5,707_708
Cooper et al._1989_9,Cooper et al._1989,BS1WAY,1,10,Cooper et al._1989_27,Cooper et al._1989_32,1.5,3.5,708_709
Cooper et al._1989_10,Cooper et al._1989,BS1WAY,1,10,Cooper et al._1989_29,Cooper et al._1989_33,1.5,3.5,709_710
Cooper et al._1989_11,Cooper et al._1989,BS1WAY,1,11,Cooper et al._1989_23,Cooper et al._1989_26,1.5,3.5,710_711
Cooper et al._1989_12,Cooper et al._1989,BS1WAY,1,11,Cooper et al._1989_25,Cooper et al._1989_28,1.5,3.5,711_712
Cooper et al._1989_13,Cooper et al._1989,BS1WAY,1,11,Cooper et al._1989_27,Cooper et al._1989_30,1.5,3.5,712_713
Cooper et al._1989_14,Cooper et al._1989,BS1WAY,1,11,Cooper et al._1989_29,Cooper et al._1989_32,1.5,3.5,713_714
Cooper et al._1989_15,Cooper et al._1989,BS1WAY,1,11,Cooper et al._1989_31,Cooper et al._1989_33,1.5,3.5,714_715
Cooper et al._1989_16,Cooper et al._1989,BS1WAY,1,2,Cooper et al._1989_24,Cooper et al._1989_25,1.5,3.5,665_666
Cooper et al._1989_17,Cooper et al._1989,BS1WAY,1,2,Cooper et al._1989_26,Cooper et al._1989_27,1.5,4.0,666_667
Cooper et al._1989_18,Cooper et al._1989,BS1WAY,1,2,Cooper et al._1989_28,Cooper et al._1989_29,1.5,3.5,667_668
Cooper et al._1989_19,Cooper et al._1989,BS1WAY,1,2,Cooper et al._1989_30,Cooper et al._1989_31,1.5,3.5,668_669
Cooper et al._1989_20,Cooper et al._1989,BS1WAY,1,2,Cooper et al._1989_32,Cooper et al._1989_33,1.5,3.5,669_670
Cooper et al._1989_21,Cooper et al._1989,BS1WAY,1,3,Cooper et al._1989_23,Cooper et al._1989_25,1.5,3.5,670_671
Cooper et al._1989_22,Cooper et al._1989,BS1WAY,1,3,Cooper et al._1989_24,Cooper et al._1989_27,1.5,3.5,671_672
Cooper et al._1989_23,Cooper et al._1989,BS1WAY,1,3,Cooper et al._1989_26,Cooper et al._1989_29,1.5,3.5,672_673
Cooper et al._1989_24,Cooper et al._1989,BS1WAY,1,3,Cooper et al._1989_28,Cooper et al._1989_31,1.5,3.5,673_674
Cooper et al._1989_25,Cooper et al._1989,BS1WAY,1,3,Cooper et al._1989_30,Cooper et al._1989_33,1.5,3.5,674_675
Cooper et al._1989_26,Cooper et al._1989,BS1WAY,1,4,Cooper et al._1989_23,Cooper et al._1989_27,1.5,3.5,675_676
Cooper et al._1989_27,Cooper et al._1989,BS1WAY,1,4,Cooper et al._1989_24,Cooper et al._1989_29,1.5,3.5,676_677
Cooper et al._1989_28,Cooper et al._1989,BS1WAY,1,4,Cooper et al._1989_26,Cooper et al._1989_31,1.5,3.5,677_678
